product_url,product_title,product_price,product_description
https://deuscustoms.eu/products/nice-to-see-you-crew-vintage-white,Nice To See You Crew,€99.00 EUR,"Regular fit crew-neck jumper with chest and back prints. 320gsm organic cotton, brushback fleece with garment wash."
https://deuscustoms.eu/products/thread-surf-cap-banana-cream,Thread Surf Cap,€39.00 EUR,"The Thread Surf Cap is a classic dad cap with a technical edge. Whether you’re swinging a club, disguising a shocking hair day or just trying to keep the sun out of your peepers, switch it up with the Thread Surf. Six panels, three shades, 100% Nylon fabrication."
https://deuscustoms.eu/products/velocity-hoodie-anthracite,Velocity Hoodie,€149.00 EUR,"Whilst you wouldn’t automatically think summer when examining the Velocity, you’d no doubt notice that this is no ordinary hoodie. We like our hoods deep and fabrication heavy,  so the oversized Velocity with its 450gm Fleece fabrication ticks all the boxes.Fabrication450gm 100% Recycled Cotton Loop Back Rugby FleeceFits Oversized"
https://deuscustoms.eu/products/primitive-learning-tee-vintage-white,Primitive Learning Tee,€69.00 EUR,If you’re looking for something fresh this summer then the Primitive Learning Tee looks dynamite over a salt-encrusted tan. The Primitive Learning Tee is an oversized fit constructed from a Cotton/recycled Cotton blend that features bold prints front and back.
https://deuscustoms.eu/products/naito-box-hoodie-amazon-green,Naito Box Hoodie,€109.00 EUR,"The Naito Box Hoodie is a part of the Deus Ex MachinaFall 2021 Naito Capsule Collection.This box fit hoodie features:Chest and back prints of Naito x Deus artwork58% cotton 42% poly brushed back fleece fabricationGarment washDesigned and tested at the Deus House of Simple Pleasures, Camperdown, Sydney."
https://deuscustoms.eu/products/breitling-x-deus-puffer-vest,Breitling x Deus Puffer Vest,€174.30 EUR,"Part of the Deus Ex Machina x Breitling Collection.The Tech Bro stigma’s officially gone from the classic puffer vest, and hallelujah for that is all we can say. Because the Breitling x Deus Puffer Vest is so damn stylish and useful, from the city to the desert and everywhere in between! Constructed from a Nylon/Spandex blend with Thinsulate Polyester Wadding.Designed and tested at the Deus House of Simple Pleasures, Camperdown, Sydney.Modelis6'2tall and wears sizemedium."
https://deuscustoms.eu/products/fragile-work-chore-multi,Fragile Work Chore,€118.30 EUR,"We don’t shy away from a loud take on a classic, and the Fragile Work Chore is a nice contrast of clean workwear and a bold print. The buttons are chunky, the fit is refined but not tailored, and it’s set to swing in the closed until things need shaking up (you’ll know).Fabrication75% CottonTwill21% Polyester4% Viscose"
https://deuscustoms.eu/products/caution-crew-dirty-white,Caution Crew,€129.00 EUR,"The Caution Crew is a clean combination of fabrication, colour and embroidery. The result being a classic crew with a touch of mystery. Constructed from a 450gm blend of recycled and regular Cotton, the Caution Crew comes in dirty white and true blue and features a  chest print and back embroidery.Fabrication450gm 100% Recycled Cotton Loop Back Rugby FleeceFits Oversized"
https://deuscustoms.eu/products/thread-tee-wave-ride,Thread Tee,€69.00 EUR,"T-shirts are like songs with four chords: they’ve been around forever yet we’re still not sick of them! The Thread Tee is a fresh take on what’s come before. Two shades - ‘Wave Ride’ and ‘Black’ - an oversized fit that’s a little boxy, and the fabrication’s a mix of recycled and regular Cotton."
https://deuscustoms.eu/products/alyssa-tank-anthracite,Alyssa Tank,€49.00 EUR,"Fitted Cropped Tank, 95% Organic Cotton 5% Elastane Rib JerseyFabrication With An Enzyme Stone Wash"
https://deuscustoms.eu/products/beams-cordura-hoodie-pine,Beams Cordura Hoodie,€159.00 EUR,"Loose Fit Hoodie With Chest And Back Print, Nylon Cordura Elbow Patches, 450gm Cotton And Cordura Mix Knit Brushed Back Fleece Fabrication And Garment Wash"
https://deuscustoms.eu/products/melodies-surf-towel-forest,Melodies Surf Towel,€79.00 EUR,Cotton Terry towel with jacquard design. Feels good!
https://deuscustoms.eu/products/dxw-primitive-tee-surf-the-web,Dxw Primitive Tee,€41.30 EUR,"Whilst the machines continue to take all the good jobs (I’m real, promise!), likenesses etched by hand continue to hit. As demonstrated by the DXW Primitive Tee: two bold, primary shades with great names (‘paradise pink’ and ‘surf the web’ blue), a beautifully simple front print, and 100% recycled cotton fabrication. What’s not to like?Fabrication100%280gmRecycled Cotton Jersey"
https://deuscustoms.eu/products/thread-surf-cap-black,Thread Surf Cap,€39.00 EUR,"The Thread Surf Cap is a classic dad cap with a technical edge. Whether you’re swinging a club, disguising a shocking hair day or just trying to keep the sun out of your peepers, switch it up with the Thread Surf. Six panels, three shades, 100% Nylon fabrication."
https://deuscustoms.eu/products/10x-shirt-multi,10X Shirt,€69.30 EUR,"The 10X Shirt is a statement piece immune to the winds of trend. Summer after summer, no matter what’s happening down below (long, short, tight, loose, whatever) the 10X is guaranteed to turn heads. Robert Moore’s art on a 100% Cotton Sateen fabrication."
https://deuscustoms.eu/products/pill-trucker-black-1,Pill Trucker,€39.00 EUR,"Before carabiners became the definitive belt-loop accessory, the trucker cap was #1 in the ad-hoc waist decoration game, hanging off the back of blue-collar behinds across the globe. Turns out, they also look pretty nifty on top of one's head.Designed and tested at the Deus House of Simple Pleasures, Camperdown, Sydney."
https://deuscustoms.eu/products/team-knit-orange-poppy,Team Knit,€146.30 EUR,"Regular Fit True Knit With Jacquard Striped Panels, Ribbed Neck, HemAnd Cuffs, Intarzia Art On Sleeves And Branded Patch On Chest In A 80%Recycled Wool 20% Recycled Poly Fabrication"
https://deuscustoms.eu/products/double-up-tee-anthracite,Double Up Tee,€48.30 EUR,"Defined in equal measure by their ubiquity and versatility, a graphic tee is the perfect prism through which to channel our synthesised vision of moto culture from decades past.Fabrication:Loose Fit T-shirt With Contrast Inner Sleeves And HalfMoon Inner Neck, Small Embroidered Logo At Chest,260gm 50% Recycled Cotton 50% Regular Cotton JerseyFabrication, Garment Dyed With Acid Wash"
https://deuscustoms.eu/products/joanie-shirt-dirty-white,Joanie Shirt,€62.30 EUR,"The Joanie Shirt is a part of the Deus Ex Machina 2021 Women's Winter Capsule Collection.Deus Womens is back for a second season with threads cut for the creatives, the surfers, the motorcycle enthusiasts, musicians, artists, poets, the fearless, the good time lovers, the forward thinking, never sitting still - on to the next adventure women who are redefining 'womenswear'.Thisoversizedshirt features:Branded pocket labelCorozo nut buttons100% cotton poplin fabricationHeavy enzyme stone wash"
https://deuscustoms.eu/products/connection-tee-clay-copy,Connection Tee,€59.00 EUR,"Loose fit tee with front print, 220gsm recycled cotton jersey with heavy enzyme stonewash."
https://deuscustoms.eu/products/real-good-tee-moroccan-blue,Real Good Tee,€59.00 EUR,"Loose fit tee with front and back prints, 220gsm recycled cotton jersey with heavy enzyme stonewash."
https://deuscustoms.eu/products/tuscaloosa-jacket-light-taupe,Tuscaloosa Jacket,€199.00 EUR,"Breitling and Deus Ex Machina have embarked on a collaboration that merges our passions for freedom and exploration. Together, we’ve crafted a range of apparel and accessories for the modern adventurer.Regular fit, classic workwear jacket with a twill embroidered badge across chest.Embroidered art across back, and lower jet and internal patch pockets. Zip front closurewith corozo nut button adjustment at cuff and hem. A cotton and polyester mix outer shell, with a recycled nylon quilted lining and polyester wadding.Finished with a heavy garment wash."
https://deuscustoms.eu/products/cannoli-trucker-grey,Cannoli Trucker,€39.00 EUR,"Before carabiners became the definitive belt-loop accessory, the trucker cap was #1 in the ad-hoc waist decoration game, hanging off the back of blue-collar behinds across the globe. Turns out, they also look pretty nifty on top of one’s head."
https://deuscustoms.eu/products/heavier-than-heaven-tee-true-blue,Heavier Than Heaven Tee,€69.00 EUR,"Defined in equal measure by their ubiquity and versatility, a graphic tee is the perfect prism through which to channel our synthesised vision of moto culture from decades past.Fabrication280gsm 100% Recycled Cotton JerseyFits Oversized"
https://deuscustoms.eu/products/threepeat-moto-jersey-black,Threepeat Moto Jersey,€69.30 EUR,"We’ve long been banged the drum for incorporating a Moto jersey into your wardrobe, but if you’re still on the fence, here goes. The Threepeat Moto Jersey is a timeless take on classic Moto jersey designs, with a nod to some classic Serie A kits. Gym, beach day, night out, round of golf, fishing jersey; if it needs doing, you can do it in the Threepeat.Oversized Fit Ls Moto Jersey With Front, Back And Sleeve Prints, 100% Polyester Mesh Fabrication With A Garment Wash"
https://deuscustoms.eu/products/apex-jacket-anthracite,Apex Jacket,€118.30 EUR,"If you’re not afraid to go outside when it’s raining, but don’t base your whole personality around sourcing obscure (and dear) vintage technical jackets on the internet, then the  Apex Jacket is for you. All the great things about the Gorp resurgence - robust construction, technical features, clean silhouette - will none of the silliness.Box Fit Anorak With Contrast Inner Hood, Zip Front Closure, Lower Zip And Back Pockets, Chest Print, Adjustable Hood, Hem And Cuffs, In 100% Printed Recycled Nylon Fabrication With Waterproof Pu Backing With A Heavy Enzyme Stone Wash"
https://deuscustoms.eu/products/jiro-jean-lt-stonewash-indigo,Jiro Jean,€90.30 EUR,
https://deuscustoms.eu/products/old-town-tee-french-blue,Old Town Tee,€41.30 EUR,"Defined in equal measure by their ubiquity and versatility, a graphic tee is the perfect prism through which to channel our synthesised vision of moto culture from decades past.Fabrication50% Recycled Cotton50% Recycled Polyester Jersey"
https://deuscustoms.eu/products/buzz-racing-jacket-black,Buzz Racing Jacket,€139.30 EUR,"When it comes to telling stories, coats reign supreme, and the Buzz Racing Jacket is primed to open your new chapter. It’s a little Hollywood backlot, a little trackside with your hands in your pockets (strong potential for a flat cap), but mostly it’s fitted, sleek, and warm as toast.Fabrication100% Recycled Nylon3M Thinsulate Polyester Wadding"
https://deuscustoms.eu/products/beams-long-sleeve-cordura-tee-vintage-white,Beams Long Sleeve Cordura Tee,€89.00 EUR,"Loose Fit Ls T-Shirt With Chest Print, 290gm Cotton And Nylon Cordura Mix Knit With A  Garment Wash"
https://deuscustoms.eu/products/ceremony-jacket-black,Ceremony Jacket,€189.00 EUR,"Relaxed Fit Jacket With Front Zip Closure, Contrast Top Yoke With Piping Detail, Elasticated Hem, Lower Zip Pockets, Branded Patches On Chest And Back Print, In In A Recycled Polyester Twill Fabrication With 3m Thinsulate Wadding With A Garment Wash"
https://deuscustoms.eu/products/riders-friend-gloves-black,Riders Friend Gloves,€99.00 EUR,N/A
https://deuscustoms.eu/products/stokes-coach-jacket-anthracite,Stokes Coach Jacket,€199.00 EUR,"A relaxed-fit coach jacket with front and back embroidery. Sherpa fleece lining and heavy enzyme stonewash provide a lived-in look and feel straight out the box. The Stokes Coach Jacket features DEUS inscribed snap close buttons, drawstring hem, welt and interior pockets with a robust, cotton-elastane blend fabrication."
https://deuscustoms.eu/products/barn-jacket-khaki,Barn Jacket,€199.00 EUR,"Tough and timeless, the Barn Jacket boasts an outer layer of sturdy cotton canvas finished in a dry wax coating for added durability and the promise of a unique patina down the road, a wool and cotton blend blanket lining provides superior warmth, aided by the contrasting corduroy collar. Relaxed fit jacket with large storage pockets on front, Corozo nut front button closure and garment wash finish."
https://deuscustoms.eu/products/moto-off-road-pant-dirty-white,Moto Off Road Pant,€199.00 EUR,"Fitted Motor Cross Pant With Art Applique Badges And Embroideries, Ergonomic Reinforced Panelling, Mesh Panelling For Airflow, Leather Lower Leg Panels, Zip Fly And Waist Adjuster, Inner Waistband Silicon Grip Tape, Waterproof Zip Closure Leg Pocket, Nylon Stretch Rip Stop Cordura, Nylon Cordura Canvas Panels, Polyester Mesh Fabrication"
